id,title,genres,release_date,original_language,budget,revenue,vote_average,runtime,popularity,vote_count,return,actores,director,companias_produccion,release_year
342473,Ballerina,"Animation, Family, Adventure, Comedy",2016-12-14,en,30000000.0,2351359.0,7.1,89.0,16.53732,415,0.07837863333333334,"Elle Fanning, Dane DeHaan, Carly Rae Jepsen","Eric Summer, Éric Warin","Caramel Films, Quad Productions, Main Journey",2016
1808,Velvet Goldmine,"Drama, Music",1998-10-23,en,0.0,1053788.0,6.9,119.0,16.5293,119,0.0,"Ewan McGregor, Christian Bale, Jonathan Rhys Meyers",Todd Haynes,"Channel Four Films, Single Cell Pictures, Newmarket Capital Group, Goldwyn Films, Killer Films, Zenith Entertainment, Miramax",1998
334533,Captain Fantastic,"Adventure, Comedy, Drama, Romance",2016-07-02,en,5000000.0,5879736.0,7.9,119.0,16.519276,1569,1.1759472,"Viggo Mortensen, George MacKay, Samantha Isler",Matt Ross,"Electric City Entertainment, ShivHans Pictures, Post Haste Digital",2016
534,Terminator Salvation,"Action, Science Fiction, Thriller",2009-05-20,en,200000000.0,371353001.0,5.9,115.0,16.507496,2496,1.856765005,"Christian Bale, Sam Worthington, Anton Yelchin",McG,"Columbia Pictures, The Halcyon Company, Wonderland Sound and Vision, Warner Bros.",2009
1362,The Hobbit,"Adventure, Animation, Family",1977-11-27,en,3000000.0,0.0,6.0,77.0,16.425868,76,0.0,"Orson Bean, Richard Boone, Hans Conried","Jules Bass, Arthur Rankin, Jr.",Rankin/Bass Productions,1977
2978,Ghostbusters II,"Comedy, Fantasy",1989-06-15,en,37000000.0,215394738.0,6.3,108.0,16.414239,1131,5.821479405405405,"Bill Murray, Dan Aykroyd, Sigourney Weaver",Ivan Reitman,Columbia Pictures Corporation,1989
13186,Wrong Turn 2: Dead End,"Horror, Thriller",2007-08-25,en,4000000.0,0.0,5.5,96.0,16.34615,275,0.0,"Erica Leerhsen, Henry Rollins, Texas Battle",Joe Lynch,"Twentieth Century Fox Film Corporation, Summit Entertainment, Constantin Film.",2007
74997,The Human Centipede 2 (Full Sequence),"Drama, Horror, Crime",2011-10-06,en,0.0,0.0,4.5,91.0,16.257143,326,0.0,"Laurence R. Harvey, Ashlynn Yennie, Dominic Borrelli",Tom Six,Six Entertainment,2011
10525,Forget Paris,"Comedy, Drama, Romance",1995-05-19,en,0.0,0.0,6.1,101.0,16.236745,38,0.0,"Billy Crystal, Debra Winger, Joe Mantegna",Billy Crystal,"Columbia Pictures, Castle Rock Entertainment",1995
76492,Hotel Transylvania,"Animation, Comedy, Family, Fantasy",2012-09-20,en,85000000.0,358375603.0,6.8,91.0,16.231945,2622,4.216183564705882,"Adam Sandler, Steve Buscemi, David Spade",Genndy Tartakovsky,"Columbia Pictures, Sony Pictures Animation",2012
407531,Bedeviled,"Horror, Thriller",2017-06-28,en,0.0,0.0,4.9,91.0,16.227875,47,0.0,"Saxon Sharbino, Bonnie Morgan, Brandon Soo Hoo","Abel Vang, Burlee Vang","Conduit, Circle 18, STANDOFF Pictures",2017
321697,Steve Jobs,"Drama, History",2015-10-09,en,30000000.0,34441873.0,6.8,122.0,16.224866,1608,1.1480624333333334,"Michael Fassbender, Kate Winslet, Seth Rogen",Danny Boyle,"Universal Pictures, Scott Rudin Productions, Legendary Pictures, The Mark Gordon Company, Management 360, Cloud Eight Films",2015
19959,Surrogates,"Action, Science Fiction, Thriller",2009-09-24,en,80000000.0,122444772.0,5.9,89.0,16.211937,1219,1.53055965,"Bruce Willis, Radha Mitchell, Rosamund Pike",Jonathan Mostow,"Touchstone Pictures, Mandeville Films, Wintergreen Productions, Top Shelf Productions",2009
11635,Old School,Comedy,2003-02-21,en,24000000.0,87055349.0,6.6,91.0,16.195894,552,3.627306208333333,"Luke Wilson, Will Ferrell, Vince Vaughn",Todd Phillips,"DreamWorks SKG, The Montecito Picture Company",2003
429662,Viceroy's House,"Drama, History",2017-03-03,en,0.0,0.0,6.5,106.0,16.153534,58,0.0,"Hugh Bonneville, Gillian Anderson, Michael Gambon",Gurinder Chadha,"BBC Films, Bend It Films, Pathé",2017
9016,Treasure Planet,"Adventure, Animation, Family, Fantasy, Science Fiction",2002-11-26,en,140000000.0,109578115.0,7.2,95.0,16.141913,980,0.7827008214285714,"Joseph Gordon-Levitt, Brian Murray, David Hyde Pierce","Ron Clements, John Musker","Walt Disney Pictures, Walt Disney Feature Animation",2002
953,Madagascar,"Family, Animation",2005-05-25,en,75000000.0,532680671.0,6.6,86.0,16.136217,3322,7.1024089466666664,"Ben Stiller, Chris Rock, David Schwimmer","Eric Darnell, Tom McGrath","DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",2005
24831,Piranha,Horror,1978-08-03,en,660000.0,0.0,5.7,94.0,16.038604,120,0.0,"Heather Menzies, Kevin McCarthy, Dick Miller",Joe Dante,New World Pictures,1978
8916,Antz,"Adventure, Animation, Comedy, Family",1998-10-02,en,60000000.0,171757863.0,6.0,83.0,16.025625,1320,2.86263105,"Woody Allen, Dan Aykroyd, Anne Bancroft","Eric Darnell, Tim Johnson","DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",1998
132232,Mama,Horror,2013-01-17,en,15000000.0,146497771.0,6.0,100.0,16.018525,1452,9.766518066666666,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier",Andy Muschietti,"Universal Pictures, Toma 78, De Milo",2013
243688,Poltergeist,"Horror, Thriller",2015-05-20,en,35000000.0,95437994.0,5.0,93.0,15.968492,924,2.7267998285714286,"Sam Rockwell, Rosemarie DeWitt, Saxon Sharbino",Gil Kenan,"Ghost House Pictures, Vertigo Entertainment, Metro-Goldwyn-Mayer (MGM), TSG Entertainment",2015
16335,Walled In,"Horror, Thriller",2009-02-20,en,10000000.0,0.0,4.6,92.0,15.937321,54,0.0,"Mischa Barton, Cameron Bright, Deborah Kara Unger",Gilles Paquet-Brenner,"experiences films, Minds Eye Entertainment, Forecast Pictures, Leomax Productions",2009
241258,Incarnate,"Horror, Thriller",2016-12-01,en,5000000.0,6341855.0,5.1,91.0,15.909181,142,1.268371,"Aaron Eckhart, David Mazouz, Catalina Sandino Moreno",Brad Peyton,"Blumhouse Productions, IM Global, WWE Studios",2016
11324,Shutter Island,"Drama, Thriller, Mystery",2010-02-18,en,80000000.0,294804195.0,7.8,138.0,15.813629,6559,3.6850524375,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley",Martin Scorsese,"Paramount Pictures, Appian Way, Phoenix Pictures, Sikelia Productions",2010
167032,Curse of Chucky,"Horror, Thriller",2013-10-04,en,5000000.0,0.0,5.6,97.0,15.771245,417,0.0,"Brad Dourif, Brennan Elliott, A Martinez",Don Mancini,Universal 1440 Entertainment,2013
787,Mr. & Mrs. Smith,"Action, Comedy, Drama, Thriller",2005-06-07,en,110000000.0,478207520.0,6.5,120.0,15.724373,3048,4.347341090909091,"Angelina Jolie, Brad Pitt, Vince Vaughn",Doug Liman,"Weed Road Pictures, Summit Entertainment, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",2005
30497,The Texas Chain Saw Massacre,Horror,1974-10-01,en,85000.0,30859000.0,7.1,83.0,15.526413,617,363.0470588235294,"Marilyn Burns, Allen Danziger, Paul A. Partain",Tobe Hooper,"New Line Cinema, Vortex",1974
16985,Legally Blondes,Comedy,2009-04-28,en,0.0,0.0,4.4,86.0,15.504416,48,0.0,"Milly Rosso, Becky Rosso, Christopher Cousins",Savage Steve Holland,"Type A Films, Marc Platt Productions, Brookwell-McNamara Entertainment, Metro-Goldwyn-Mayer (MGM)",2009
31908,Ghosts of Mississippi,"History, Drama",1996-12-20,en,0.0,0.0,6.2,130.0,15.50082,40,0.0,"Alec Baldwin, James Woods, Virginia Madsen",Rob Reiner,"Columbia Pictures, Castle Rock Entertainment",1996
19494,Nine to Five,Comedy,1980-12-18,en,0.0,0.0,6.7,110.0,15.458258,102,0.0,"Jane Fonda, Lily Tomlin, Dolly Parton",Colin Higgins,"Twentieth Century Fox Film Corporation, IPC Films",1980
15764,Sophie's Choice,"Drama, Romance",1982-12-08,en,12000000.0,30036000.0,7.4,151.0,15.417202,149,2.503,"Meryl Streep, Kevin Kline, Peter MacNicol",Alan J. Pakula,"Keith Barish Productions, Incorporated Television Company",1982
215,Saw II,Horror,2005-10-28,en,4000000.0,152925093.0,6.3,92.0,15.399863,1288,38.23127325,"Tobin Bell, Shawnee Smith, Donnie Wahlberg",Darren Lynn Bousman,"Lions Gate Films, Got Films, Twisted Pictures, Evolution Entertainment, Saw 2 Productions",2005
64690,Drive,"Drama, Action, Thriller, Crime",2011-08-06,en,15000000.0,78054825.0,7.4,100.0,15.388875,3832,5.203655,"Ryan Gosling, Carey Mulligan, Bryan Cranston",Nicolas Winding Refn,"Bold Films, Marc Platt Productions, Odd Lot Entertainment, FilmDistrict, Motel Movies, Newbridge Film Capital",2011
9445,Apt Pupil,"Drama, Thriller",1998-10-23,en,14000000.0,0.0,6.2,107.0,15.352714,168,0.0,"Ian McKellen, Brad Renfro, David Schwimmer",Bryan Singer,"TriStar Pictures, Bad Hat Harry Productions, Phoenix Pictures",1998
437,Cube²: Hypercube,"Thriller, Science Fiction, Mystery",2002-04-15,en,0.0,0.0,5.4,94.0,15.317489,383,0.0,"Kari Matchett, Geraint Wyn Davies, Grace Lynn Kung",Andrzej Sekula,"Lions Gate Films, Ghost House Pictures",2002
10946,Earth,Documentary,2007-04-22,en,15000000.0,109000000.0,7.5,90.0,15.30326,136,7.266666666666667,"Patrick Stewart, Constantino Romero, James Earl Jones","Alastair Fothergill, Mark Linfield","Gaumont, Disneynature, BBC",2007
9950,Find Me Guilty,Drama,2006-03-16,en,13000000.0,2636637.0,6.5,125.0,15.295949,139,0.20281823076923078,"Vin Diesel, Alex Rocco, Frank Pietrangolare",Sidney Lumet,"One Race Productions, MHF Zweite Academy Film, Yari Film Group Releasing, Bob Yari Productions, Syndicate Films International, Bob DeBrino Entertainment, BDE Entertainment, Crossroads Entertainment (II), Three Wolves Productions",2006
23830,Last Night,"Drama, Romance",2010-05-11,en,7000000.0,7644937.0,6.1,90.0,15.280219,243,1.0921338571428572,"Keira Knightley, Sam Worthington, Eva Mendes",Massy Tadjedin,"Gaumont, Nick Wechsler Productions, Star Entertainment",2010
68724,Elysium,"Science Fiction, Action, Drama, Thriller",2013-08-07,en,115000000.0,286140700.0,6.4,109.0,15.232738,3510,2.48818,"Matt Damon, Jodie Foster, Sharlto Copley",Neill Blomkamp,"TriStar Pictures, Media Rights Capital, Sony Pictures Entertainment (SPE), QED International, Alpha Core, Genre Films, Simon Kinberg Productions",2013
9361,The Last of the Mohicans,"Action, Adventure, Drama, History, Romance, War",1992-09-25,en,40000000.0,75505856.0,7.1,112.0,15.228794,747,1.8876464,"Daniel Day-Lewis, Madeleine Stowe, Russell Means",Michael Mann,Morgan Creek Productions,1992
30502,Big Top Pee-wee,"Comedy, Family",1988-07-22,en,0.0,15122000.0,5.1,86.0,15.227522,30,0.0,"Paul Reubens, Penelope Ann Miller, Kris Kristofferson",Randal Kleiser,Paramount Pictures,1988
10937,Barfly,"Comedy, Drama, Romance",1987-09-02,en,3000000.0,3221568.0,7.3,100.0,15.170192,80,1.073856,"Mickey Rourke, Faye Dunaway, Alice Krige",Barbet Schroeder,"Zoetrope Studios, Golan-Globus Productions",1987
19899,Couples Retreat,"Comedy, Romance",2009-09-19,en,70000000.0,171844840.0,5.3,113.0,15.152577,601,2.4549262857142855,"Vince Vaughn, Malin Åkerman, Jason Bateman",Peter Billingsley,"Universal Pictures, Wild West Picture Show Productions, Stuber Productions, Relativity Media",2009
1572,Die Hard: With a Vengeance,"Action, Thriller",1995-05-19,en,90000000.0,366101666.0,6.9,128.0,15.138855,2094,4.067796288888889,"Bruce Willis, Jeremy Irons, Samuel L. Jackson",John McTiernan,"Twentieth Century Fox Film Corporation, Cinergi Pictures Entertainment",1995
140823,Saving Mr. Banks,"Comedy, Drama, History",2013-11-16,en,35000000.0,112544580.0,7.3,125.0,15.130888,1256,3.2155594285714284,"Emma Thompson, Tom Hanks, Paul Giamatti",John Lee Hancock,"Walt Disney Pictures, BBC Films, Ruby Films, Essential Media & Entertainment, Hopscotch Features",2013
1648,Bill & Ted's Excellent Adventure,"Adventure, Comedy, Science Fiction",1989-02-17,en,10000000.0,40485039.0,6.7,90.0,15.109261,464,4.0485039,"Keanu Reeves, Alex Winter, George Carlin",Stephen Herek,Orion Pictures,1989
209185,The Grand Seduction,Comedy,2014-05-30,en,12700000.0,3430018.0,6.7,112.0,15.108283,109,0.27008015748031494,"Brendan Gleeson, Taylor Kitsch, Gordon Pinsent",Don McKellar,"Max Films Productions, Morag Loves Company",2014
9836,Happy Feet,"Animation, Comedy",2006-11-16,en,100000000.0,384335608.0,5.9,108.0,15.088318,1457,3.84335608,"Elijah Wood, Robin Williams, Brittany Murphy",George Miller,"Kennedy Miller Productions, Animal Logic",2006
6521,The Contender,"Drama, Thriller",2000-10-13,en,9000000.0,0.0,6.7,126.0,15.072042,61,0.0,"Gary Oldman, Joan Allen, Jeff Bridges",Rod Lurie,"Battleplan Productions, DreamWorks Pictures",2000
9359,Maverick,"Action, Adventure, Comedy, Drama, Western",1994-05-20,en,0.0,0.0,6.6,127.0,15.050326,490,0.0,"Mel Gibson, Jodie Foster, James Garner",Richard Donner,"Icon Entertainment International, Warner Bros.",1994
272548,Moonwalkers,Comedy,2015-03-14,en,0.0,0.0,6.1,107.0,15.041341,98,0.0,"Rupert Grint, Ron Perlman, Robert Sheehan",Antoine Bardou-Jacquet,"Nexus Factory, Partizan Films, Potemkin Productions",2015
253279,The Trials of Cate McCall,Drama,2013-11-28,en,7000000.0,0.0,5.8,89.0,15.028038,69,0.0,"Kate Beckinsale, Nick Nolte, James Cromwell",Karen Moncrieff,"Sunrise Films, Pitbull Pictures",2013
298312,The Visit,"Horror, Thriller",2015-09-10,en,5000000.0,98450062.0,6.0,94.0,15.021058,1405,19.6900124,"Olivia DeJonge, Ed Oxenbould, Kathryn Hahn",M. Night Shyamalan,"Blumhouse Productions, Blinding Edge Pictures",2015
74725,Kill List,"Horror, Thriller, Crime",2011-09-02,en,500000.0,171760.0,6.0,95.0,15.014569,214,0.34352,"Neil Maskell, MyAnna Buring, Harry Simpson",Ben Wheatley,"Rook Films, Warp X",2011
86828,Absolutely Anything,"Comedy, Science Fiction",2015-06-26,en,0.0,7200039.0,5.7,85.0,14.998954,410,0.0,"Simon Pegg, Kate Beckinsale, Rob Riggle",Terry Jones,"Phoenix Pictures, Bill and Ben Productions",2015
250124,The Diary of a Teenage Girl,"Drama, Romance",2015-08-07,en,2000000.0,1477002.0,6.8,98.0,14.986654,286,0.738501,"Bel Powley, Kristen Wiig, Alexander Skarsgård",Marielle Heller,"Caviar Films, Cold Iron Pictures, Archer Gray",2015
49948,Fantasia 2000,"Animation, Family, Music",1999-12-17,en,80000000.0,90874570.0,7.0,74.0,14.972573,300,1.135932125,"Steve Martin, Itzhak Perlman, Quincy Jones","James Algar, Don Hahn, Gaëtan Brizzi, Paul Brizzi, Eric Goldberg, Hendel Butoy, Francis Glebas, Pixote Hunt",Walt Disney Pictures,1999
132923,"Guns, Girls and Gambling","Crime, Thriller",2011-11-14,en,0.0,0.0,5.2,85.0,14.950975,34,0.0,"Gary Oldman, Christian Slater, Megan Park",Michael Winnick,"Freefall Films, Incognito Pictures, Hollywood Sky Entertainment, Releaseme Productions",2011
214,Saw III,"Horror, Thriller, Crime",2006-10-27,en,10000000.0,163876815.0,6.1,108.0,14.938035,1104,16.3876815,"Tobin Bell, Shawnee Smith, Angus Macfadyen",Darren Lynn Bousman,"Lions Gate Films, Twisted Pictures, Evolution Entertainment",2006
190955,Blood Ties,"Thriller, Crime, Drama",2013-08-22,en,25500000.0,2415472.0,6.0,128.0,14.934555,175,0.09472439215686275,"Clive Owen, Billy Crudup, Marion Cotillard",Guillaume Canet,"Wild Bunch, LGM Productions, Les Productions du Trésor, Mars Distribution, Canal+, France Télévision, Worldview Entertainment, Ciné+, M6, France 3 Cinema, Caneo Films, Grisbi Productions, France 4, W9, Chi-Fou-Mi Productions, Treasure Company",2013
13665,Arthur,"Comedy, Drama, Romance",1981-07-17,en,7000000.0,95461682.0,6.5,97.0,14.911301,125,13.637383142857143,"Dudley Moore, Liza Minnelli, John Gielgud",Steve Gordon,Orion Pictures,1981
747,Shaun of the Dead,"Horror, Comedy",2004-04-09,en,4000000.0,30039392.0,7.5,99.0,14.902948,2479,7.509848,"Simon Pegg, Nick Frost, Kate Ashfield",Edgar Wright,"Universal Pictures, Big Talk Productions, StudioCanal, Film4, Working Title Films, WT2 Productions, De Wolfe Music, Inside Track 2",2004
392207,The Invisible Guardian,Thriller,2017-03-03,en,0.0,0.0,6.9,129.0,14.881223,50,0.0,"Marta Etura , Elvira Mínguez, Francesc Orella",Fernando González Molina,"Arte, Nostromo Pictures, ZDF, Atresmedia Cine",2017
122081,Spring Breakers,"Drama, Crime",2013-01-24,en,5000000.0,31724284.0,5.0,94.0,14.830235,1580,6.3448568,"James Franco, Selena Gomez, Vanessa Hudgens",Harmony Korine,"RabbitBandini Productions, Division Films, Pop Films, Radar Pictures, Muse Productions, MJZ, O' Salvation, Iconoclast",2013
22970,The Cabin in the Woods,"Horror, Thriller",2012-04-12,en,30000000.0,66486080.0,6.6,95.0,14.811958,2314,2.2162026666666668,"Kristen Connolly, Chris Hemsworth, Anna Hutchison",Drew Goddard,"Lionsgate, Mutant Enemy Productions",2012
280002,The Remaining,"Thriller, Horror",2014-08-25,en,0.0,1169603.0,4.1,88.0,14.788837,91,0.0,"Alexa PenaVega, Johnny Pacar, Shaun Sipos",Casey La Scala,"Affirm Films, Sunrise Pictures, Cinematic, Baron Films",2014
1257,Because I Said So,Comedy,2007-02-02,en,0.0,69485490.0,5.8,102.0,14.764607,194,0.0,"Diane Keaton, Mandy Moore, Gabriel Macht",Michael Lehmann,"Universal Pictures, Gold Circle Films",2007
49519,The Croods,"Adventure, Animation, Comedy, Family, Fantasy",2013-03-20,en,135000000.0,585178928.0,6.8,98.0,14.757874,2447,4.334658725925926,"Nicolas Cage, Emma Stone, Ryan Reynolds","Chris Sanders, Kirk De Micco",DreamWorks Animation,2013
140300,Kung Fu Panda 3,"Action, Adventure, Animation, Comedy, Family",2016-01-23,en,145000000.0,521170825.0,6.7,95.0,14.696548,1630,3.594281551724138,"Jack Black, Bryan Cranston, Dustin Hoffman","Jennifer Yuh Nelson, Alessandro Carloni","Twentieth Century Fox Film Corporation, DreamWorks Animation, China Film Co., Oriental DreamWorks",2016
590,The Hours,Drama,2002-12-27,en,25000000.0,41597830.0,7.0,114.0,14.686487,461,1.6639132,"Nicole Kidman, Julianne Moore, Meryl Streep",Stephen Daldry,"Paramount Pictures, Miramax Films, Scott Rudin Productions",2002
710,GoldenEye,"Adventure, Action, Thriller",1995-11-16,en,58000000.0,352194034.0,6.6,130.0,14.686036,1194,6.072310931034483,"Pierce Brosnan, Sean Bean, Izabella Scorupco",Martin Campbell,"United Artists, Eon Productions",1995
38757,Tangled,"Animation, Family",2010-11-24,en,260000000.0,591794936.0,7.4,100.0,14.684761,3419,2.2761343692307694,"Mandy Moore, Zachary Levi, Donna Murphy","Byron Howard, Nathan Greno","Walt Disney Pictures, Walt Disney Animation Studios",2010
49529,John Carter,"Action, Adventure, Science Fiction",2012-03-07,en,260000000.0,284139100.0,6.1,132.0,14.670353,2170,1.0928426923076924,"Taylor Kitsch, Lynn Collins, Samantha Morton",Andrew Stanton,Walt Disney Pictures,2012
25059,Homeward Bound II: Lost in San Francisco,"Adventure, Comedy, Drama, Family",1996-03-08,en,0.0,32709423.0,6.0,89.0,14.657754,105,0.0,"Michael J. Fox, Sally Field, Ralph Waite",David R. Ellis,Walt Disney Pictures,1996
11853,Bad Girls,"Action, Adventure, Comedy, Drama, Western",1994-04-22,en,0.0,15240435.0,4.6,99.0,14.644772,61,0.0,"Madeleine Stowe, Mary Stuart Masterson, Andie MacDowell",Jonathan Kaplan,"Twentieth Century Fox Film Corporation, Ruddy Morgan Organization, The",1994
10437,The Muppet Christmas Carol,"Comedy, Family, Fantasy, Drama",1992-12-10,en,0.0,27281507.0,7.2,85.0,14.630571,217,0.0,"Michael Caine, Don Austen, Meredith Braun",Brian Henson,"Walt Disney Pictures, Jim Henson Company, The",1992
244761,The Captive,"Drama, Thriller, Crime",2014-06-10,en,0.0,1075178.0,5.8,112.0,14.623692,334,0.0,"Ryan Reynolds, Scott Speedman, Rosario Dawson",Atom Egoyan,"Ego Film Arts, The Film Farm, A24, eOne Entertainment",2014
10529,Outlander,"Fantasy, Action, Science Fiction",2008-04-24,en,50000000.0,7033683.0,6.1,115.0,14.611182,354,0.14067366,"Jim Caviezel, Sophia Myles, Jack Huston",Howard McCain,"Ascendant Pictures, Rising Star, VIP Medienfonds 4, Virtual Films, Outlander Productions",2008
24123,Cake,"Drama, Comedy, Romance",2005-05-12,en,0.0,0.0,5.0,95.0,14.571699,36,0.0,"Heather Graham, David Sutcliffe, Taye Diggs",Nisha Ganatra,"New Real Films, First Look International, Cake Productions Inc.",2005
414719,Interrogation,"Action, Thriller",2016-08-20,en,0.0,0.0,4.7,93.0,14.567726,23,0.0,"Julia Benson, Adam Copeland, C.J. Perry",Stephen Reynolds,WWE Studios,2016
26550,Little Lips,Drama,1978-02-08,en,0.0,0.0,5.8,86.0,14.555186,2,0.0,"Pierre Clémenti, Katya Berger, Ugo Bologna",Mimmo Cattarinich,"Alba Cinematografica, Estela Films, Films Dara",1978
228967,The Interview,"Action, Comedy",2014-12-25,en,44000000.0,12342632.0,6.1,112.0,14.526049,2340,0.2805143636363636,"James Franco, Seth Rogen, Lizzy Caplan","Seth Rogen, Evan Goldberg","Columbia Pictures, Point Grey Pictures",2014
